STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,PRCP,TMAX,TMIN,AWND,RHAV,RHMN,RHMX
USW00023190,2008-04-06,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,161,61,21,75,50,93
USW00023190,2008-04-07,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,183,61,21,70,48,86
USW00023190,2008-04-08,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,194,39,39,61,41,93
USW00023190,2008-04-09,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,200,67,47,53,37,66
USW00023190,2008-04-10,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,200,56,16,72,39,89
USW00023190,2008-04-11,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,261,61,14,54,26,86
USW00023190,2008-04-12,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,317,61,16,43,10,83
USW00023190,2008-04-13,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,322,83,16,52,12,90
USW00023190,2008-04-14,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,128,94,21,68,47,93
USW00023190,2008-04-15,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,211,67,40,52,21,83
USW00023190,2008-04-16,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,183,72,,64,41,86
USW00023190,2008-04-17,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,233,56,16,61,24,100
USW00023190,2008-04-18,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,183,78,19,80,52,100
USW00023190,2008-04-19,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,178,72,39,64,41,90
USW00023190,2008-04-20,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,183,39,29,55,38,77
USW00023190,2008-04-21,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,183,39,15,59,35,74
USW00023190,2008-04-22,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,222,44,21,59,39,83
USW00023190,2008-04-23,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,200,78,45,55,39,67
USW00023190,2008-04-24,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,211,83,30,55,8,77
USW00023190,2008-04-25,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,256,50,28,43,18,77
USW00023190,2008-04-26,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,289,122,18,47,19,87
USW00023190,2008-04-27,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,328,100,14,52,12,89
USW00023190,2008-04-28,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,272,117,15,70,28,90
USW00023190,2008-04-29,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,278,106,28,62,28,90
USW00023190,2008-04-30,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,206,78,34,45,28,74
USW00023190,2008-05-01,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,211,83,22,55,26,86
USW00023190,2008-05-02,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,222,72,17,64,32,87
USW00023190,2008-05-03,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,206,89,22,71,44,90
USW00023190,2008-05-04,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,172,94,28,76,62,87
USW00023190,2008-05-05,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,183,111,20,72,56,86
USW00023190,2008-05-06,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,167,89,22,77,67,90
USW00023190,2008-05-07,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,172,89,22,73,58,89
USW00023190,2008-05-08,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,178,61,18,75,60,90
USW00023190,2008-05-09,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,150,78,16,80,67,90
USW00023190,2008-05-10,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,183,72,19,78,60,92
USW00023190,2008-05-11,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,150,106,20,86,75,96
USW00023190,2008-05-12,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,172,89,22,77,58,93
USW00023190,2008-05-13,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,211,67,27,69,47,90
USW00023190,2008-05-14,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,222,100,24,69,47,90
USW00023190,2008-05-15,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,289,111,18,64,35,87
USW00023190,2008-05-16,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,289,133,30,66,40,90
USW00023190,2008-05-17,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,272,133,17,70,42,90
USW00023190,2008-05-18,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,267,150,17,68,45,90
USW00023190,2008-05-19,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,233,133,20,75,53,90
USW00023190,2008-05-20,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,194,117,19,81,63,90
USW00023190,2008-05-21,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,244,117,65,43,28,72
USW00023190,2008-05-22,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,244,100,54,46,30,72
USW00023190,2008-05-23,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",20,144,78,12,79,72,90
USW00023190,2008-05-24,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",5,183,89,21,71,46,86
USW00023190,2008-05-25,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,167,83,19,68,53,83
USW00023190,2008-05-26,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,183,72,24,72,50,86
USW00023190,2008-05-27,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,194,72,25,70,49,86
USW00023190,2008-05-28,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,206,67,22,65,47,90
USW00023190,2008-05-29,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,228,89,20,60,27,83
USW00023190,2008-05-30,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,217,89,23,64,47,80
USW00023190,2008-05-31,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,206,89,18,71,53,87
USW00023190,2008-06-01,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,211,94,23,73,49,90
USW00023190,2008-06-02,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,217,94,22,69,49,83
USW00023190,2008-06-03,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,189,89,27,73,61,86
USW00023190,2008-06-04,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,244,117,34,60,37,83
USW00023190,2008-06-05,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,289,111,27,58,23,81
USW00023190,2008-06-06,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,217,111,22,63,45,81
USW00023190,2008-06-07,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,217,106,22,67,47,80
USW00023190,2008-06-08,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,206,106,24,71,61,83
USW00023190,2008-06-09,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,200,128,30,82,68,93
USW00023190,2008-06-10,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,194,133,22,81,66,90
USW00023190,2008-06-11,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,206,133,28,70,55,84
USW00023190,2008-06-12,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,217,139,31,71,57,83
USW00023190,2008-06-13,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,200,139,22,77,65,84
USW00023190,2008-06-14,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,200,133,20,80,65,90
USW00023190,2008-06-15,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,217,122,25,77,57,93
USW00023190,2008-06-16,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,239,111,19,74,50,87
USW00023190,2008-06-17,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,239,128,19,72,46,87
USW00023190,2008-06-18,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,367,111,19,58,8,84
USW00023190,2008-06-19,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,294,150,22,65,36,87
USW00023190,2008-06-20,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,311,150,16,58,34,81
USW00023190,2008-06-21,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,322,172,18,57,23,84
USW00023190,2008-06-22,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,311,172,26,52,18,81
USW00023190,2008-06-23,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,272,156,32,64,41,80
USW00023190,2008-06-24,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,228,139,22,69,49,84
USW00023190,2008-06-25,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,228,117,20,71,53,86
USW00023190,2008-06-26,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,211,133,24,74,59,87
USW00023190,2008-06-27,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,222,144,25,74,59,87
USW00023190,2008-06-28,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,222,122,26,74,57,87
USW00023190,2008-06-29,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,211,106,26,77,59,90
USW00023190,2008-06-30,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,256,111,18,74,50,93
USW00023190,2008-07-01,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,250,128,21,71,48,87
USW00023190,2008-07-02,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,239,133,16,72,50,87
USW00023190,2008-07-03,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,222,139,21,72,61,84
USW00023190,2008-07-04,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,289,156,21,65,38,87
USW00023190,2008-07-05,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,250,139,23,72,50,87
USW00023190,2008-07-06,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,222,133,18,77,57,93
USW00023190,2008-07-07,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,211,139,27,82,66,93
USW00023190,2008-07-08,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,206,144,26,84,70,93
USW00023190,2008-07-09,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,211,144,23,81,68,90
USW00023190,2008-07-10,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,228,156,25,81,68,93
USW00023190,2008-07-11,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,239,178,21,75,62,84
USW00023190,2008-07-12,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,244,172,31,76,60,87
USW00023190,2008-07-13,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,228,161,25,76,64,87
USW00023190,2008-07-14,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,239,172,31,73,57,87
USW00023190,2008-07-15,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,250,172,22,70,50,84
USW00023190,2008-07-16,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,250,161,22,73,54,84
USW00023190,2008-07-17,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,239,144,17,74,57,87
USW00023190,2008-07-18,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,228,144,24,73,55,87
USW00023190,2008-07-19,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,222,156,24,79,66,86
USW00023190,2008-07-20,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,228,156,17,76,57,90
USW00023190,2008-07-21,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,233,133,20,74,53,87
USW00023190,2008-07-22,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,222,150,28,74,57,87
USW00023190,2008-07-23,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,217,144,30,79,64,90
USW00023190,2008-07-24,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,211,150,22,77,59,90
USW00023190,2008-07-25,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,233,150,22,74,57,90
USW00023190,2008-07-26,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,250,150,17,73,60,86
USW00023190,2008-07-27,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,233,172,31,75,62,87
USW00023190,2008-07-28,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,233,161,23,78,61,87
USW00023190,2008-07-29,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,222,161,22,75,63,84
USW00023190,2008-07-30,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,222,133,20,77,64,90
USW00023190,2008-07-31,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,222,167,25,80,66,90
USW00023190,2008-08-01,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,222,150,21,78,66,87
USW00023190,2008-08-02,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,222,161,23,80,64,90
USW00023190,2008-08-03,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,233,172,25,79,64,90
USW00023190,2008-08-04,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,244,150,14,74,55,87
USW00023190,2008-08-05,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,239,161,16,77,62,87
USW00023190,2008-08-06,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,250,156,20,72,52,87
USW00023190,2008-08-07,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,250,172,26,73,55,84
USW00023190,2008-08-08,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,239,172,27,73,56,84
USW00023190,2008-08-09,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,239,144,28,72,52,86
USW00023190,2008-08-10,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,239,133,23,74,54,87
USW00023190,2008-08-11,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,211,156,30,78,66,87
USW00023190,2008-08-12,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,222,156,30,78,65,90
USW00023190,2008-08-13,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,228,156,22,79,61,90
USW00023190,2008-08-14,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,244,161,29,79,62,93
USW00023190,2008-08-15,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,233,172,20,82,69,90
USW00023190,2008-08-16,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,228,167,26,80,66,93
USW00023190,2008-08-17,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,228,167,26,80,66,90
USW00023190,2008-08-18,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,222,150,26,79,64,87
USW00023190,2008-08-19,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,222,128,22,76,63,93
USW00023190,2008-08-20,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,233,139,17,76,61,87
USW00023190,2008-08-21,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,239,161,22,76,64,87
USW00023190,2008-08-22,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,239,167,25,78,62,87
USW00023190,2008-08-23,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,222,172,29,80,66,90
USW00023190,2008-08-24,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,239,167,22,77,57,87
USW00023190,2008-08-25,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,244,167,25,79,54,90
USW00023190,2008-08-26,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,250,156,20,76,55,90
USW00023190,2008-08-27,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,222,167,25,81,68,90
USW00023190,2008-08-28,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,206,161,23,85,76,90
USW00023190,2008-08-29,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,244,172,26,79,62,90
USW00023190,2008-08-30,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,239,172,20,82,69,93
USW00023190,2008-08-31,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,244,167,27,78,64,87
USW00023190,2008-09-01,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,244,167,25,74,60,87
USW00023190,2008-09-02,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,233,150,21,81,69,90
USW00023190,2008-09-03,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,239,172,22,81,62,93
USW00023190,2008-09-04,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,233,167,26,81,64,93
USW00023190,2008-09-05,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,233,167,30,79,64,90
USW00023190,2008-09-06,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,222,167,28,80,66,90
USW00023190,2008-09-07,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,217,172,24,81,70,87
USW00023190,2008-09-08,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,217,167,22,80,66,90
USW00023190,2008-09-09,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,228,150,20,78,63,90
USW00023190,2008-09-10,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,211,139,24,76,61,84
USW00023190,2008-09-11,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,222,106,23,76,61,90
USW00023190,2008-09-12,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,206,172,16,76,68,81
USW00023190,2008-09-13,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,211,139,23,74,61,84
USW00023190,2008-09-14,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,211,117,22,78,63,90
USW00023190,2008-09-15,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,261,106,12,73,54,90
USW00023190,2008-09-16,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,250,128,21,75,54,87
USW00023190,2008-09-17,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,244,122,19,73,54,84
USW00023190,2008-09-18,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,261,133,18,70,47,87
USW00023190,2008-09-19,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,261,128,11,65,39,87
USW00023190,2008-09-20,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,244,117,19,68,39,80
USW00023190,2008-09-21,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,222,117,15,75,59,90
USW00023190,2008-09-22,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,228,106,20,77,59,87
USW00023190,2008-09-23,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,211,117,18,82,68,90
USW00023190,2008-09-24,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,211,144,20,81,64,90
USW00023190,2008-09-25,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,239,122,14,81,62,93
USW00023190,2008-09-26,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,261,128,16,74,47,90
USW00023190,2008-09-27,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,222,150,21,85,63,93
USW00023190,2008-09-28,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,206,133,24,83,71,93
USW00023190,2008-09-29,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,244,139,15,78,55,93
USW00023190,2008-09-30,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,294,117,13,69,35,90
USW00023190,2008-10-01,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,322,139,13,65,26,86
USW00023190,2008-10-02,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,283,144,19,64,41,84
USW00023190,2008-10-03,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,217,139,27,76,63,87
USW00023190,2008-10-04,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,206,156,18,75,63,90
USW00023190,2008-10-05,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,211,106,18,76,63,87
USW00023190,2008-10-06,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,250,94,15,69,43,93
USW00023190,2008-10-07,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,306,106,11,62,23,87
USW00023190,2008-10-08,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,306,106,13,68,22,87
USW00023190,2008-10-09,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,239,100,18,62,15,90
USW00023190,2008-10-10,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,278,67,40,27,10,48
USW00023190,2008-10-11,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,228,83,40,29,12,44
USW00023190,2008-10-12,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,200,50,16,40,18,61
USW00023190,2008-10-13,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,228,33,15,39,16,65
USW00023190,2008-10-14,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,261,50,13,49,15,87
USW00023190,2008-10-15,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,289,61,8,47,13,83
USW00023190,2008-10-16,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,289,78,13,48,18,71
USW00023190,2008-10-17,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,278,78,17,62,19,90
USW00023190,2008-10-18,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,194,106,28,77,61,87
